Event,Site,Date,UTCTime,White,Black,WhiteElo,BlackElo,Result
Rated Blitz game,https://lichess.org/OqydGvCo,2024.02.24,11:15:42,Oliverw-w,podoivasnik,1847,1849,0-1
Rated Blitz game,https://lichess.org/nR8hIh0o,2024.02.24,11:06:29,codenamemacoy,Oliverw-w,1843,1853,1-0
Rated Blitz game,https://lichess.org/iZ0UuLJh,2024.02.23,19:18:08,Oliverw-w,ROBTEAMSIX,1847,1843,1-0
Rated Blitz game,https://lichess.org/EYVSWo3k,2024.02.23,19:08:09,Oliverw-w,ejtavares123,1840,1914,1-0
Rated Blitz game,https://lichess.org/7W1WmA1l,2024.02.23,19:00:45,LazyMayfly,Oliverw-w,1874,1834,0-1
Rated Blitz game,https://lichess.org/i9R59UJv,2024.02.23,11:02:40,verso72,Oliverw-w,1824,1828,0-1
Rated Blitz game,https://lichess.org/tl9fmrxx,2024.02.23,10:55:59,Oliverw-w,barstopal,1823,1824,1-0
Rated Blitz game,https://lichess.org/nGE06tb2,2024.02.23,09:39:55,Oliverw-w,sebi717,1817,1820,1-0
Rated Blitz game,https://lichess.org/2jQFcHmb,2024.02.22,18:59:54,S1mple-Chess,Oliverw-w,1773,1812,0-1
Rated Blitz game,https://lichess.org/NzLHsX2N,2024.02.22,18:53:02,bakersville,Oliverw-w,1832,1817,1-0
Rated Blitz game,https://lichess.org/8xob52gU,2024.02.22,18:42:56,akhmedgadaev2007,Oliverw-w,1868,1822,1-0
Rated Blitz game,https://lichess.org/SHzAd00S,2024.02.22,14:11:47,Oliverw-w,Roma123123,1818,1707,1-0
Rated Blitz game,https://lichess.org/XzwUw7VM,2024.02.22,12:01:59,Oliverw-w,MarkusGraewe,1812,1817,1-0
Rated Blitz game,https://lichess.org/6i6G7wnu,2024.02.22,11:54:44,Ameeny,Oliverw-w,1725,1820,1-0
Rated Blitz game,https://lichess.org/fzVlWb9x,2024.02.21,21:57:50,Oliverw-w,Pippo_45,1814,1802,1-0
Hourly SuperBlitz Arena,https://lichess.org/9iebZckG,2024.02.21,21:55:26,Oliverw-w,lucavasilva,1821,1773,0-1
Hourly SuperBlitz Arena,https://lichess.org/OG2HhHDi,2024.02.21,21:49:58,SergioGentili,Oliverw-w,1724,1822,1/2-1/2
Hourly SuperBlitz Arena,https://lichess.org/FNB2IlxQ,2024.02.21,21:44:06,Oliverw-w,AndresCamilo,1816,1847,1-0
Rated Blitz game,https://lichess.org/LL731LWq,2024.02.21,21:34:35,RollingStone_71,Oliverw-w,1810,1822,1-0
Rated Blitz game,https://lichess.org/zhNoAR9G,2024.02.21,21:16:07,Oliverw-w,cometball84,1828,1825,0-1
Rated Blitz game,https://lichess.org/Ji8chple,2024.02.21,21:02:07,Oliverw-w,larc-1X,1822,1827,1-0
Rated Blitz game,https://lichess.org/lkG5Z8kt,2024.02.21,13:01:45,Oliverw-w,OsCel,1816,1819,1-0
Rated Blitz game,https://lichess.org/xFInSvcB,2024.02.21,09:18:40,dbizzleton,Oliverw-w,1737,1812,0-1
Rated Blitz game,https://lichess.org/ru9l5fPt,2024.02.21,09:00:26,kekeres,Oliverw-w,1910,1804,0-1
Rated Blitz game,https://lichess.org/B9VZTudj,2024.02.20,18:11:18,Cemelvin,Oliverw-w,1814,1810,1-0
Rated Blitz game,https://lichess.org/QQNHoWQB,2024.02.20,18:02:08,Oliverw-w,RuslanFM,1805,1714,1-0
Rated Blitz game,https://lichess.org/kpaQYTpA,2024.02.20,17:51:32,BartekS,Oliverw-w,1737,1801,0-1
Rated Blitz game,https://lichess.org/Z7K9iAoN,2024.02.20,13:43:18,Oliverw-w,FelipeB78,1806,1822,0-1
Rated Blitz game,https://lichess.org/w6WTfSR4,2024.02.20,12:36:56,Dodz-14,Oliverw-w,1774,1801,0-1
Rated Blitz game,https://lichess.org/LH8HVOIL,2024.02.19,14:03:58,Oliverw-w,LaloSalamanca1,1795,1794,1-0
Rated Blitz game,https://lichess.org/n1ORLUI9,2024.02.19,13:57:56,Oliverw-w,thirdylucasprecious,1790,1778,1-0
Rated Blitz game,https://lichess.org/CM8Ou5zy,2024.02.19,12:25:29,Oliverw-w,Labodibe,1790,1774,1/2-1/2
Rated Blitz game,https://lichess.org/KZz4emHu,2024.02.19,12:17:32,Lmario7,Oliverw-w,1765,1796,1-0
Rated Blitz game,https://lichess.org/cIgDhgDf,2024.02.19,12:07:59,dr_xtc,Oliverw-w,1731,1803,1-0
Rated Blitz game,https://lichess.org/d9pjZQGZ,2024.02.19,12:02:11,Oliverw-w,thundersunlei42,1797,1798,1-0
Rated Blitz game,https://lichess.org/72F7uoSY,2024.02.19,11:57:30,Jos3phine,Oliverw-w,1751,1792,0-1
Rated Blitz game,https://lichess.org/EyQpIt2Y,2024.02.19,10:16:42,Oliverw-w,FoxyPawn,1785,1841,1-0
Rated Blitz game,https://lichess.org/JEwPTMYv,2024.02.19,10:07:50,Jujapa,Oliverw-w,1790,1780,0-1
Rated Blitz game,https://lichess.org/CbmBqLto,2024.02.19,09:35:50,Oliverw-w,GustavoVasquez,1786,1767,0-1
Rated Blitz game,https://lichess.org/HawrEoyV,2024.02.19,09:34:11,Oliverw-w,iam_bezdar,1779,1833,1-0
Rated Blitz game,https://lichess.org/8LB1KbU7,2024.02.19,09:31:08,oblack99,Oliverw-w,1779,1773,0-1
Rated Blitz game,https://lichess.org/cbRyZhKz,2024.02.19,09:21:18,Oliverw-w,spulivarthi,1778,1819,0-1
Rated Blitz game,https://lichess.org/lgVEcY7z,2024.02.19,09:07:45,Jdcarba,Oliverw-w,1772,1773,0-1
Rated Blitz game,https://lichess.org/M8lbgzQ9,2024.02.19,07:40:30,MariTelesova,Oliverw-w,1780,1778,1-0
Rated Blitz game,https://lichess.org/f2G7gUKy,2024.02.19,07:32:40,Oliverw-w,issa3000,1772,1776,1-0
Rated Blitz game,https://lichess.org/zvViZASA,2024.02.19,07:20:16,BGZlatkov,Oliverw-w,1792,1778,1-0
Rated Blitz game,https://lichess.org/zqB6oziB,2024.02.19,07:08:35,Oliverw-w,BuhgalterMensk,1784,1766,0-1
Rated Blitz game,https://lichess.org/wx8RYOvp,2024.02.19,07:00:12,rom-EL_tinapan,Oliverw-w,1848,1789,1-0
Rated Blitz game,https://lichess.org/kSCCUXBf,2024.02.19,06:52:05,Metafizik211,Oliverw-w,1855,1782,0-1
Rated Blitz game,https://lichess.org/yPNEgsb9,2024.02.18,23:02:00,Oliverw-w,Ibrahimriyad,1776,1767,1-0
Rated Blitz game,https://lichess.org/ZO6Lfq8J,2024.02.18,22:31:37,Oliverw-w,beelzabubchess,1782,1778,0-1
Rated Blitz game,https://lichess.org/EgynlgBH,2024.02.18,21:58:23,Lukich7767,Oliverw-w,1762,1776,0-1
Rated Blitz game,https://lichess.org/RNC7fscc,2024.02.18,21:50:37,Oliverw-w,GoldenRadio,1782,1783,0-1
Rated Blitz game,https://lichess.org/T9dVBTCk,2024.02.18,18:59:23,Dan_97,Oliverw-w,1727,1789,1-0
Rated Blitz game,https://lichess.org/2VaiYqdu,2024.02.18,18:38:03,falconeone,Oliverw-w,1841,1782,0-1
Rated Blitz game,https://lichess.org/YHEtOADK,2024.02.18,09:14:41,Oliverw-w,Umberto1986,1787,1813,0-1
Rated Blitz game,https://lichess.org/A5zZJuth,2024.02.17,22:11:15,Oliverw-w,bits4x4,1781,1787,1-0
Rated Blitz game,https://lichess.org/3oBkrMbS,2024.02.17,20:07:55,dame_2006,Oliverw-w,1713,1788,1-0
Rated Blitz game,https://lichess.org/av8mnyAB,2024.02.17,19:10:52,scout1202,Oliverw-w,1710,1784,0-1
Rated Blitz game,https://lichess.org/VHYgR9qE,2024.02.17,12:58:30,Oliverw-w,HuseynSalahov,1779,1744,1-0
Rated Blitz game,https://lichess.org/8IRRoqEo,2024.02.17,12:54:39,Oliverw-w,Sag98,1774,1739,1-0
Rated Blitz game,https://lichess.org/qR6hv9ug,2024.02.17,12:52:19,Marwin_7,Oliverw-w,1790,1779,1-0
Rated Blitz game,https://lichess.org/OpxUkOzb,2024.02.17,12:38:40,tiki89,Oliverw-w,1786,1785,1-0
Rated Blitz game,https://lichess.org/2LJFZRrH,2024.02.17,12:29:52,Oliverw-w,Qwest17,1790,1836,0-1
Rated Blitz game,https://lichess.org/RIuDAeWK,2024.02.17,12:19:35,abdou05,Oliverw-w,1771,1784,0-1
Rated Blitz game,https://lichess.org/T7FYI42l,2024.02.17,12:14:33,Oliverw-w,TomerHal,1778,1797,1-0
Rated Blitz game,https://lichess.org/Dhj27EGV,2024.02.17,12:06:04,rsmillie94,Oliverw-w,1788,1772,0-1
Rated Blitz game,https://lichess.org/13K7lbxm,2024.02.17,11:58:50,Oliverw-w,stjepa,1766,1789,1-0
Rated Blitz game,https://lichess.org/sV5EIylQ,2024.02.17,10:15:13,BC1976,Oliverw-w,1821,1771,1-0
Rated Blitz game,https://lichess.org/CbdEwwiT,2024.02.16,20:43:30,yordanpelegm,Oliverw-w,1855,1775,1-0
Rated Blitz game,https://lichess.org/GJ9pRvLB,2024.02.16,20:34:06,Oliverw-w,PionFijo,1781,1750,0-1
Rated Blitz game,https://lichess.org/apuybHk9,2024.02.16,17:14:03,Oliverw-w,qwertyuiop645,1782,1708,1/2-1/2
Rated Blitz game,https://lichess.org/KTXIj1MU,2024.02.16,16:28:46,bobidgo70,Oliverw-w,1765,1777,0-1
Rated Blitz game,https://lichess.org/ccVdlAx2,2024.02.16,16:20:28,Oliverw-w,Podeszw,1782,1795,0-1
Rated Blitz game,https://lichess.org/9Gmv02EP,2024.02.16,15:06:37,Oliverw-w,elenvall,1777,1750,1-0
Rated Blitz game,https://lichess.org/XrC8200D,2024.02.16,14:57:08,gajah80,Oliverw-w,1793,1771,0-1
Rated Blitz game,https://lichess.org/yAEzyZqB,2024.02.16,14:51:28,Oliverw-w,Great_fury,1765,1759,1-0
Rated Blitz game,https://lichess.org/geZrtMCx,2024.02.16,14:47:20,Geir_L,Oliverw-w,1714,1760,0-1
Rated Blitz game,https://lichess.org/Zsab2VZX,2024.02.15,22:51:15,Oliverw-w,Alexchess89,1766,1771,0-1
Rated Blitz game,https://lichess.org/Al4W42Pj,2024.02.15,22:45:37,rafael-0898,Oliverw-w,1735,1767,1/2-1/2
Rated Blitz game,https://lichess.org/vphZXaJo,2024.02.15,21:47:13,bichmed,Oliverw-w,1815,1771,1-0
Rated Blitz game,https://lichess.org/GQtzQ50B,2024.02.15,20:36:20,Oliverw-w,Pedram-Ashtari,1777,1759,0-1
Rated Blitz game,https://lichess.org/z8ddtNJB,2024.02.15,18:03:00,Oliverw-w,woodwhocares,1771,1813,1-0
Rated Blitz game,https://lichess.org/EdpQ4dRr,2024.02.15,17:57:17,Akshay07,Oliverw-w,1847,1776,1-0
Rated Blitz game,https://lichess.org/TB1hwLfw,2024.02.15,17:51:09,Oliverw-w,tomcatx,1780,1884,0-1
Rated Blitz game,https://lichess.org/E2C7GirU,2024.02.15,17:08:23,Pitju,Oliverw-w,1770,1786,1-0
Rated Blitz game,https://lichess.org/IlgvWe6R,2024.02.15,16:57:51,Oliverw-w,Scorpio1111,1791,1798,0-1
Rated Blitz game,https://lichess.org/kqwwOX7A,2024.02.15,16:47:58,gperezgf,Oliverw-w,1778,1786,0-1
Rated Blitz game,https://lichess.org/sJHOZitG,2024.02.15,16:43:59,bahman68,Oliverw-w,1699,1781,0-1
Rated Blitz game,https://lichess.org/MOEIyDlO,2024.02.15,13:33:22,Oliverw-w,gokege34,1787,1786,0-1
Rated Blitz game,https://lichess.org/oM4Qibpi,2024.02.15,13:20:47,Dodoy66,Oliverw-w,1734,1782,0-1
Rated Blitz game,https://lichess.org/B6gNesRN,2024.02.15,13:13:16,Oliverw-w,LCPhaedrus,1786,1879,0-1
Rated Blitz game,https://lichess.org/2Fkz7AJk,2024.02.15,10:42:52,Oliverw-w,David_B_006,1780,1810,1-0
Rated Blitz game,https://lichess.org/I7hM78z6,2024.02.15,10:36:16,Utamjitseram,Oliverw-w,1662,1788,1-0
Rated Blitz game,https://lichess.org/mzagjII6,2024.02.14,21:36:27,Oliverw-w,dakusen,1781,1824,1-0
Rated Blitz game,https://lichess.org/lYYWznQn,2024.02.14,18:07:06,monkhammer,Oliverw-w,1796,1787,1-0
Rated Blitz game,https://lichess.org/IQlfu6m0,2024.02.14,18:02:49,Oliverw-w,MuSlimm_06,1781,1787,1-0
Rated Blitz game,https://lichess.org/v8g9f43m,2024.02.14,17:56:50,Oliverw-w,GULLIVER67,1787,1770,0-1
Rated Blitz game,https://lichess.org/DEVMirxU,2024.02.14,15:57:24,Kozmolog,Oliverw-w,1753,1793,1-0
Rated Blitz game,https://lichess.org/MhLtfsnB,2024.02.14,15:48:31,KrossMeister,Oliverw-w,1793,1799,1-0
Rated Blitz game,https://lichess.org/LCHtBkXO,2024.02.14,15:05:14,rathi_20,Oliverw-w,1784,1793,0-1
Rated Blitz game,https://lichess.org/B6CD5KWA,2024.02.14,14:47:28,Jawslouis,Oliverw-w,1871,1798,1-0
Rated Blitz game,https://lichess.org/QTOrfyKQ,2024.02.14,14:41:09,Oliverw-w,ruinzao,1793,1718,1-0
Rated Blitz game,https://lichess.org/AEjulLKK,2024.02.14,14:35:16,Khalil1217,Oliverw-w,1742,1800,1-0
Rated Blitz game,https://lichess.org/HXhqB77y,2024.02.14,13:28:51,Oliverw-w,PickiPucki,1806,1816,0-1
Rated Blitz game,https://lichess.org/1iEwJSc5,2024.02.14,13:20:47,Oliverw-w,haha_me_too_thanks,1811,1820,0-1
Rated Blitz game,https://lichess.org/ZzO9Aub0,2024.02.14,08:58:12,MK99SVW,Oliverw-w,1795,1806,0-1
Rated Blitz game,https://lichess.org/0Po3V4DE,2024.02.14,07:54:50,Oliverw-w,Zara-thustra,1801,1735,1-0
Rated Blitz game,https://lichess.org/WkS4HV4O,2024.02.14,07:48:57,Oliverw-w,G1923,1807,1784,0-1
Rated Blitz game,https://lichess.org/GCNhhiSl,2024.02.14,07:39:39,jmmartin,Oliverw-w,1787,1813,1-0
Rated Blitz game,https://lichess.org/NqniacoP,2024.02.14,07:32:08,povar13,Oliverw-w,1812,1819,1-0
Rated Blitz game,https://lichess.org/aNZBfbcU,2024.02.14,06:54:03,Oliverw-w,Gocharov,1815,1703,1-0
Rated Blitz game,https://lichess.org/jYTdOTva,2024.02.13,20:55:37,jccotaes,Oliverw-w,1822,1809,0-1
Rated Blitz game,https://lichess.org/M6mRfXA9,2024.02.13,18:58:13,Oliverw-w,CitoConMipo,1804,1754,1-0
Rated Blitz game,https://lichess.org/FNrwK0jG,2024.02.13,16:52:43,wissam-7891,Oliverw-w,1764,1799,0-1
Rated Blitz game,https://lichess.org/StCsbxlw,2024.02.13,15:05:57,Oliverw-w,OldButYoung,1794,1801,1-0
Rated Blitz game,https://lichess.org/pvbJtxXj,2024.02.13,12:52:53,PeChessTe,Oliverw-w,1826,1787,0-1
Rated Blitz game,https://lichess.org/s0PBnrql,2024.02.13,12:44:01,Oliverw-w,Vlastari,1793,1817,0-1
Rated Blitz game,https://lichess.org/FdudOq6D,2024.02.13,11:50:04,Sergkomers,Oliverw-w,1757,1787,0-1
Rated Blitz game,https://lichess.org/YoWpx21V,2024.02.12,21:03:03,Oliverw-w,Megahead,1792,1825,0-1
Rated Blitz game,https://lichess.org/6OP6F8W9,2024.02.12,20:56:31,Migueloangelo5,Oliverw-w,1770,1799,1-0
Rated Blitz game,https://lichess.org/kdZkKlJE,2024.02.12,20:42:19,Timo_nis,Oliverw-w,1929,1802,1-0
Rated Blitz game,https://lichess.org/VgijlCUf,2024.02.12,20:33:47,Oliverw-w,Stikhanovskiy31,1810,1703,0-1
Rated Blitz game,https://lichess.org/xHYu0iap,2024.02.12,17:51:11,Oliverw-w,danweider,1804,1815,1-0
Rated Blitz game,https://lichess.org/KmFmTHcQ,2024.02.12,17:42:53,Kaba7,Oliverw-w,1894,1808,1-0
Rated Blitz game,https://lichess.org/0vhH06cW,2024.02.12,17:39:28,Kuroles,Oliverw-w,1793,1814,1-0
Rated Blitz game,https://lichess.org/NII189uy,2024.02.12,17:32:44,Oliverw-w,bonerook,1821,1762,0-1
Rated Blitz game,https://lichess.org/xq7SN2jR,2024.02.12,15:56:38,Perekatokomba,Oliverw-w,1813,1815,0-1
Rated Blitz game,https://lichess.org/kl30TNiK,2024.02.12,15:48:06,rupak_007,Oliverw-w,1800,1815,1/2-1/2
Rated Blitz game,https://lichess.org/5nSe0u7q,2024.02.12,10:37:40,Oliverw-w,Hegaux,1810,1766,1-0
Rated Blitz game,https://lichess.org/7THlGP4x,2024.02.12,06:11:08,Oliverw-w,portelecportec,1804,1816,1-0
Rated Blitz game,https://lichess.org/eQvFLpWU,2024.02.11,16:28:26,Oliverw-w,wmayta2021,1811,1747,0-1
Rated Blitz game,https://lichess.org/SvZij887,2024.02.11,16:26:09,Catalanrrantes,Oliverw-w,1791,1806,0-1
Rated Blitz game,https://lichess.org/ulzOvSd6,2024.02.11,16:13:14,Oliverw-w,Sergeev_vitaliy23,1811,1846,0-1
Rated Blitz game,https://lichess.org/7Q5DZvuY,2024.02.11,15:31:44,loiclec,Oliverw-w,1745,1806,0-1
Rated Blitz game,https://lichess.org/M3D15RCX,2024.02.11,13:13:07,AGERA-nihon,Oliverw-w,1803,1800,0-1
Rated Blitz game,https://lichess.org/JBnVMGkd,2024.02.11,12:02:20,Oliverw-w,Hannibal_B,1795,1760,1-0
Rated Blitz game,https://lichess.org/TQhqhUqu,2024.02.11,10:46:50,ancil2011,Oliverw-w,1901,1799,1-0
Rated Blitz game,https://lichess.org/1ziA4xWN,2024.02.11,10:41:31,Oliverw-w,yalginemir,1804,1840,0-1
Rated Blitz game,https://lichess.org/M3KOs6Zw,2024.02.11,09:26:17,BakulinAV,Oliverw-w,1814,1798,0-1
Rated Blitz game,https://lichess.org/7LPOV13Y,2024.02.11,09:16:03,ANOBIS990,Oliverw-w,1809,1792,0-1
Rated Blitz game,https://lichess.org/5hIL96Sp,2024.02.11,09:11:51,Oliverw-w,Brezkster,1786,1807,1-0
Rated Blitz game,https://lichess.org/mr6oz2Yr,2024.02.11,09:02:29,Oliverw-w,Ramishvili,1782,1707,1-0
Rated Blitz game,https://lichess.org/yu4aoXos,2024.02.11,08:58:44,HiDudeTzup,Oliverw-w,1799,1776,0-1
Rated Blitz game,https://lichess.org/bY3CUctb,2024.02.10,18:11:17,Rothert3,Oliverw-w,1774,1770,0-1
Rated Blitz game,https://lichess.org/2XfbDUOa,2024.02.10,16:15:04,Oliverw-w,to49,1774,1844,0-1
Rated Blitz game,https://lichess.org/Z6aB56yt,2024.02.10,16:05:30,Oliverw-w,darijanglavinac22,1775,1771,1/2-1/2
Rated Blitz game,https://lichess.org/E8mbptVS,2024.02.10,15:58:03,Oliverw-w,Karakala666,1780,1802,0-1
Rated Blitz game,https://lichess.org/hp2qrObr,2024.02.10,15:23:32,mutleybg,Oliverw-w,1783,1774,0-1
Rated Blitz game,https://lichess.org/J3DR9yfh,2024.02.10,14:14:38,hokmabadi3,Oliverw-w,1751,1769,0-1
Rated Blitz game,https://lichess.org/FtpMrvqk,2024.02.10,14:10:41,Oliverw-w,nekoobin81,1761,1908,1-0
Rated Blitz game,https://lichess.org/wU3FRap7,2024.02.10,14:01:46,JLEnamorado,Oliverw-w,1825,1765,1-0
Rated Blitz game,https://lichess.org/HnTx8n8N,2024.02.10,13:53:05,joydeepastro,Oliverw-w,1760,1760,0-1
Rated Blitz game,https://lichess.org/d1aFBuDz,2024.02.10,13:44:45,Oliverw-w,Vladislav_zl,1754,1774,1-0
Rated Blitz game,https://lichess.org/XaDinmv2,2024.02.10,11:54:41,Andersonfass,Oliverw-w,1828,1758,1-0
Rated Blitz game,https://lichess.org/yPUHKBsj,2024.02.10,11:48:49,Oliverw-w,wikquick,1759,1731,1/2-1/2
Rated Blitz game,https://lichess.org/AceiIouY,2024.02.10,11:28:13,albertomagno1327,Oliverw-w,1750,1765,1-0
Rated Blitz game,https://lichess.org/iTyA1dBd,2024.02.10,11:20:08,Oliverw-w,Siloecomlan94,1770,1775,0-1
Rated Blitz game,https://lichess.org/Q9Jr9fFS,2024.02.10,11:10:07,Oliverw-w,tatayhans,1765,1701,1-0
Rated Blitz game,https://lichess.org/igzeW8ny,2024.02.09,21:45:07,CLAIREpascua,Oliverw-w,1686,1761,0-1
Rated Blitz game,https://lichess.org/tl2I0Nvx,2024.02.09,19:20:04,InTheUpsideDown,Oliverw-w,1811,1766,1-0
Rated Blitz game,https://lichess.org/r9Qyfk64,2024.02.09,19:08:43,Oliverw-w,Yazanmeri,1761,1707,1-0
Rated Blitz game,https://lichess.org/XDwxhL4l,2024.02.09,18:44:30,Ujfalussy,Oliverw-w,1802,1766,1-0
Rated Blitz game,https://lichess.org/NGwp9BIq,2024.02.09,18:34:26,Oliverw-w,Aligh3797,1771,1793,0-1
Rated Blitz game,https://lichess.org/8AOdyFna,2024.02.09,18:26:20,sgl01,Oliverw-w,1720,1778,1-0
Rated Blitz game,https://lichess.org/uV5JJ3QW,2024.02.09,18:04:27,Oliverw-w,psych0809,1771,1858,1-0
Rated Blitz game,https://lichess.org/unVofl75,2024.02.09,15:28:32,snuffleupagus,Oliverw-w,1741,1766,0-1
Rated Blitz game,https://lichess.org/Vw26Lt35,2024.02.09,15:20:08,Oliverw-w,traman,1772,1745,0-1
Rated Blitz game,https://lichess.org/UbSecyWO,2024.02.09,09:42:52,fo124,Oliverw-w,1796,1766,0-1
Rated Blitz game,https://lichess.org/bzogMFEN,2024.02.09,09:36:50,Oliverw-w,HSJHage,1771,1761,0-1
Rated Blitz game,https://lichess.org/aYJcFcMr,2024.02.09,07:51:44,Oliverw-w,zenospinoza,1777,1780,0-1
Rated Blitz game,https://lichess.org/ynmK0HXe,2024.02.08,16:16:07,Oliverw-w,Cristian-1695,1784,1708,0-1
Rated Blitz game,https://lichess.org/uU0U0khQ,2024.02.08,16:12:45,makoonsish,Oliverw-w,1862,1789,1-0
Rated Blitz game,https://lichess.org/dPQTjQ42,2024.02.08,16:04:27,KunefeFilozofu,Oliverw-w,1782,1794,1-0
Rated Blitz game,https://lichess.org/djIaC12w,2024.02.08,16:01:55,Oliverw-w,VladlenStalin,1789,1778,1-0
Rated Blitz game,https://lichess.org/pzwI14ww,2024.02.08,15:55:34,Oliverw-w,The_Slurk,1783,1794,1-0
Rated Blitz game,https://lichess.org/VOvWQ4Gc,2024.02.08,14:35:03,yuki555,Oliverw-w,1771,1789,1-0
Rated Blitz game,https://lichess.org/AQJqw9Xy,2024.02.08,13:01:25,Oliverw-w,chessloveman,1783,1808,1-0
Rated Blitz game,https://lichess.org/HTDxus5q,2024.02.08,12:52:46,Dimas777l,Oliverw-w,1877,1775,0-1
Rated Blitz game,https://lichess.org/TLQiv2oT,2024.02.08,12:17:35,Oliverw-w,Ajmer_Sasan,1770,1736,1-0
Rated Blitz game,https://lichess.org/yPQxg0cK,2024.02.07,18:13:41,RC390,Oliverw-w,1771,1770,1/2-1/2
Rated Blitz game,https://lichess.org/NRErI9Gt,2024.02.07,18:09:35,Oliverw-w,amo222,1776,1797,0-1
Rated Blitz game,https://lichess.org/IjJWvHV9,2024.02.07,18:03:20,tofik_kh,Oliverw-w,1689,1783,1-0
Rated Blitz game,https://lichess.org/l4iqfo1K,2024.02.07,17:39:41,Jagielo,Oliverw-w,1882,1787,1-0
Rated Blitz game,https://lichess.org/1xUIAS0y,2024.02.07,16:29:51,Oliverw-w,jgn3,1792,1802,0-1
Rated Blitz game,https://lichess.org/jiFPnDnM,2024.02.07,16:26:56,mowalidoo,Oliverw-w,1809,1798,1-0
Rated Blitz game,https://lichess.org/Nw0nAERD,2024.02.07,16:20:20,tiagoalves,Oliverw-w,1832,1803,1-0
Rated Blitz game,https://lichess.org/c5rIl7j5,2024.02.07,14:02:03,Oliverw-w,S1NA345,1797,1795,1-0
Rated Blitz game,https://lichess.org/uSBfj1iY,2024.02.07,13:56:56,hussgms,Oliverw-w,1686,1793,0-1
Rated Blitz game,https://lichess.org/bUIGHABL,2024.02.07,12:22:57,Oliverw-w,TKI89,1788,1792,1-0
Rated Blitz game,https://lichess.org/i3kPa0Fp,2024.02.07,12:11:59,lukilukas,Oliverw-w,1806,1793,1-0
Rated Blitz game,https://lichess.org/MDEqV2Ud,2024.02.07,09:54:29,Oliverw-w,BioMaxHD,1787,1798,1-0
Rated Blitz game,https://lichess.org/QoxK29pD,2024.02.07,09:45:31,Oliverw-w,yulisman22,1782,1768,1-0
Rated Blitz game,https://lichess.org/1R12mbu6,2024.02.07,07:40:24,Kotamu,Oliverw-w,1776,1788,1-0
Rated Blitz game,https://lichess.org/OkcP6epM,2024.02.06,20:32:28,Oliverw-w,Stierlitz27,1794,1775,0-1
Rated Blitz game,https://lichess.org/9yC1ApFq,2024.02.06,20:08:35,alnoor,Oliverw-w,1715,1789,0-1
Rated Blitz game,https://lichess.org/kQUNOJP3,2024.02.06,20:02:50,Oliverw-w,foleor,1794,1846,0-1
Rated Blitz game,https://lichess.org/4yFkWGKQ,2024.02.06,17:09:01,Nikv333,Oliverw-w,1712,1789,0-1
Rated Blitz game,https://lichess.org/lDRQyhR9,2024.02.06,16:52:59,Viktor2508,Oliverw-w,1785,1795,1-0
Rated Blitz game,https://lichess.org/GwfZ2V1f,2024.02.06,16:42:05,Oliverw-w,Rochardo,1789,1801,1-0
Rated Blitz game,https://lichess.org/xqEaZkfU,2024.02.06,16:01:45,Oliverw-w,andy2k,1795,1814,0-1
Rated Blitz game,https://lichess.org/UM0LBxcu,2024.02.06,15:23:46,alharef,Oliverw-w,1755,1790,0-1
Rated Blitz game,https://lichess.org/3EOgtzWt,2024.02.05,16:54:33,MK74632,Oliverw-w,1714,1785,0-1
Rated Blitz game,https://lichess.org/2oXvgBYm,2024.02.05,07:44:20,Oliverw-w,michael_maningas75,1780,1750,1-0
Rated Blitz game,https://lichess.org/rdj3dOZ3,2024.02.05,07:39:52,Oliverw-w,StraTica_2023,1786,1726,0-1
Rated Blitz game,https://lichess.org/TdoN40Tx,2024.02.05,07:38:58,camotero,Oliverw-w,1777,1781,0-1
Rated Blitz game,https://lichess.org/zDgrHtSe,2024.02.05,07:27:51,Aetsch,Oliverw-w,1785,1786,1-0
Rated Blitz game,https://lichess.org/YRvLhT0b,2024.02.05,07:22:36,Oliverw-w,Bauernbaer,1781,1754,1-0
Rated Blitz game,https://lichess.org/ayz1odEH,2024.02.05,06:34:29,Oliverw-w,reallybeginner,1776,1751,1-0
Rated Blitz game,https://lichess.org/U5zVaSOa,2024.02.05,06:28:08,eepawnaa,Oliverw-w,1758,1782,1-0
Rated Blitz game,https://lichess.org/j5AkdYMj,2024.02.05,06:20:03,Oliverw-w,MyTugboat,1788,1787,0-1
Rated Blitz game,https://lichess.org/taa0W4JZ,2024.02.04,22:13:59,Gianper-1985,Oliverw-w,1933,1791,1-0
Rated Blitz game,https://lichess.org/cktIWabw,2024.02.04,22:06:20,aldos1,Oliverw-w,1767,1797,1-0
Rated Blitz game,https://lichess.org/vBXy6UjG,2024.02.04,22:00:36,Oliverw-w,abv90,1802,1864,0-1
Rated Blitz game,https://lichess.org/KNijxfPv,2024.02.04,20:51:56,Oliverw-w,moradiisaac,1796,1842,1-0
Rated Blitz game,https://lichess.org/iL2GnqW6,2024.02.04,20:42:16,fporit76,Oliverw-w,1835,1801,1-0
Rated Blitz game,https://lichess.org/k8W2WNFD,2024.02.04,20:36:27,Oliverw-w,Alejandrodba,1807,1796,0-1
Rated Blitz game,https://lichess.org/zxpndR6W,2024.02.04,20:27:03,stoufard,Oliverw-w,1849,1812,1-0
Rated Blitz game,https://lichess.org/UBxBq57p,2024.02.04,12:56:50,Oliverw-w,Kondomtaube,1818,1780,0-1
